validation_loss,elbo_validation,reconstruction_loss_validation,kl_local_validation,kl_global_validation,validation_classification_loss,validation_accuracy,validation_f1_score,validation_calibration_error,train_loss_epoch,elbo_train,reconstruction_loss_train,kl_local_train,kl_global_train,train_classification_loss,train_accuracy,train_f1_score,train_calibration_error,train_loss_step
256.08038330078125,142.729736328125,141.334228515625,1.3955035209655762,0.0,2.2949228286743164,0.12068965286016464,0.12068965286016464,0.0765165463089943,283.69097900390625,155.68026733398438,154.10791015625,1.5723588466644287,0.0,2.5916616916656494,0.024461962282657623,0.024461962282657623,0.1767786294221878,
243.45870971679688,137.6747589111328,136.2904510498047,1.3843038082122803,0.0,2.143296003341675,0.36206895112991333,0.36206895112991333,0.17567524313926697,271.5472412109375,150.80178833007812,149.26124572753906,1.540535807609558,0.0,2.4456429481506348,0.05614051595330238,0.05614051595330238,0.13505448400974274,268.69451904296875
